DATE,TIME,TYPE,REF #,DESCRIPTION,Misc Fees,Commissions & Fees,AMOUNT,BALANCE
3/7/24,01:05:49,EXP,80397493674,BOT 100.0 GOOGL UPON ALPHABET INC. CLASS A,,,"-13,800.00","27,255.43"
3/7/24,01:29:57,RAD,80397494973,PUT ALPHABET INC. $138 EXP 03/08/24,,,,"27,255.43"
3/7/24,09:02:33,TRD,1000280997124,SOLD -1 ANF 100 15 MAR 24 125 PUT @.96 CBOE,-0.01,-0.65,96.00,"27,350.77"
3/7/24,09:18:48,TRD,1000280997623,SOLD -1 W 100 15 MAR 24 55 PUT @.63 CBOE,-0.01,-0.65,63.00,"27,413.11"
3/7/24,14:58:57,TRD,1000257981516,BOT +1 W 100 (Weeklys) 8 MAR 24 55 PUT @.04 CBOE,-0.01,,-4.00,"27,409.10"
3/8/24,00:00:00,BAL,,Cash balance at the start of business day 08.03 CST,,,,"27,409.10"
3/8/24,09:15:11,TRD,1000286142498,SOLD -1 GOOGL 100 15 MAR 24 138 CALL @1.75 CBOE,-0.01,-0.65,175.00,"27,583.44"
3/8/24,09:29:58,TRD,1000286142809,BOT +1 TTD 100 (Weeklys) 8 MAR 24 83 PUT @.30 NASDAQ,-0.01,-0.65,-30.00,"27,552.78"
3/8/24,11:57:48,TRD,1000287887306,SOLD -1 W 100 15 MAR 24 55 PUT @.32 PHLX,-0.01,-0.65,32.00,"27,584.12"
3/8/24,11:57:48,TRD,1000287887306,SOLD -1 W 100 15 MAR 24 55 PUT @.32 PHLX,-0.02,-0.65,32.00,"27,615.45"
3/9/24,00:00:00,BAL,,Cash balance at the start of business day 09.03 CST,,,,"27,615.45"
3/10/24,00:00:00,BAL,,Cash balance at the start of business day 10.03 CST,,,,"27,615.45"
3/11/24,00:00:00,BAL,,Cash balance at the start of business day 11.03 CST,,,,"27,615.45"
3/12/24,00:00:00,BAL,,Cash balance at the start of business day 12.03 CST,,,,"27,615.45"
3/13/24,00:00:00,BAL,,Cash balance at the start of business day 13.03 CST,,,,"27,615.45"
3/13/24,08:30:10,TRD,1000280997624,BOT +1 W 100 15 MAR 24 55 PUT @.05,-0.01,,-5.00,"27,610.44"
3/13/24,08:34:49,TRD,1000287887307,BOT +1 W 100 15 MAR 24 55 PUT @.03 CBOE,-0.01,,-3.00,"27,607.43"
3/13/24,08:37:15,TRD,1000287887307,BOT +1 W 100 15 MAR 24 55 PUT @.03 CBOE,-0.01,,-3.00,"27,604.42"
3/13/24,09:47:11,TRD,1000301410758,SOLD -1 W 100 (Weeklys) 22 MAR 24 56 PUT @.30,-0.01,-0.65,30.00,"27,633.76"
3/13/24,09:47:11,TRD,1000301410758,SOLD -1 W 100 (Weeklys) 22 MAR 24 56 PUT @.30,-0.02,-0.65,30.00,"27,663.09"
3/13/24,09:51:49,TRD,1000301410798,SOLD -1 PYPL 100 (Weeklys) 22 MAR 24 59 PUT @.33,-0.01,-0.65,33.00,"27,695.43"
3/13/24,09:51:49,TRD,1000301410798,SOLD -1 PYPL 100 (Weeklys) 22 MAR 24 59 PUT @.33,-0.02,-0.65,33.00,"27,727.76"
3/13/24,10:22:55,TRD,1000301410938,SOLD -1 DIAGONAL ANF 100 (Weeklys) 22 MAR 24/15 MAR 24 124/125 PUT @1.00 CBOE,-0.02,-1.30,100.00,"27,826.44"
3/14/24,00:00:00,BAL,,Cash balance at the start of business day 14.03 CST,,,,"27,826.44"
3/15/24,00:00:00,BAL,,Cash balance at the start of business day 15.03 CST,,,,"27,826.44"
3/16/24,00:00:00,BAL,,Cash balance at the start of business day 16.03 CST,,,,"27,826.44"
3/17/24,00:00:00,BAL,,Cash balance at the start of business day 17.03 CST,,,,"27,826.44"
3/18/24,00:00:00,BAL,,Cash balance at the start of business day 18.03 CST,,,,"27,826.44"
3/16/24,01:19:22,EXP,80487206062,SOLD -100.0 GOOGL UPON ALPHABET INC. CLASS A,-0.13,,"13,800.00","41,626.31"
3/16/24,02:04:20,RAD,80488803883,CALL ALPHABET INC. $138 EXP 03/15/24,,,,"41,626.31"
3/16/24,02:48:36,DOI,80488805599,BANK INT 021624-031524 TD BANK USA NA 13.17 US$,,,13.17,"41,639.48"
3/18/24,10:49:42,TRD,1000314621709,SOLD -2 W 100 (Weeklys) 22 MAR 24 56 PUT @.42 CBOE,-0.03,-1.30,84.00,"41,722.15"
3/19/24,00:00:00,BAL,,Cash balance at the start of business day 19.03 CST,,,,"41,722.15"
3/20/24,00:00:00,BAL,,Cash balance at the start of business day 20.03 CST,,,,"41,722.15"
3/20/24,08:30:01,TRD,1000301410799,BOT +1 PYPL 100 (Weeklys) 22 MAR 24 59 PUT @.03 CBOE,-0.01,,-3.00,"41,719.14"
3/20/24,08:36:49,TRD,1000301410799,BOT +1 PYPL 100 (Weeklys) 22 MAR 24 59 PUT @.03 CBOE,-0.01,,-3.00,"41,716.13"
3/20/24,13:55:14,TRD,1000314621710,BOT +2 W 100 (Weeklys) 22 MAR 24 56 PUT @.04 CBOE,-0.02,,-8.00,"41,708.11"
3/20/24,14:10:01,TRD,1000301410759,BOT +2 W 100 (Weeklys) 22 MAR 24 56 PUT @.03 CBOE,-0.02,,-6.00,"41,702.09"
3/20/24,14:41:39,TRD,1000314621555,BOT +1 ANF 100 (Weeklys) 22 MAR 24 124 PUT @.10 CBOE,-0.01,-0.65,-10.00,"41,691.43"
3/20/24,14:51:17,TRD,1000324218019,SOLD -1 MU 100 (Weeklys) 22 MAR 24 85 PUT @.80 CBOE,-0.01,-0.65,80.00,"41,770.77"
3/21/24,00:00:00,BAL,,Cash balance at the start of business day 21.03 CST,,,,"41,770.77"
3/21/24,08:30:14,TRD,1000324218020,BOT +1 MU 100 (Weeklys) 22 MAR 24 85 PUT @.01 CBOE,-0.01,,-1.00,"41,769.76"
3/21/24,10:00:21,TRD,1000326733825,SOLD -2 W 100 (Quarterlys) 28 MAR 24 60 PUT @.36 CBOE,-0.03,-1.30,72.00,"41,840.43"
3/21/24,10:02:03,TRD,1000326733859,SOLD -1 W 100 (Quarterlys) 28 MAR 24 61 PUT @.54 CBOE,-0.01,-0.65,54.00,"41,893.77"
3/21/24,10:02:03,TRD,1000326733859,SOLD -1 W 100 (Quarterlys) 28 MAR 24 61 PUT @.54 CBOE,-0.02,-0.65,54.00,"41,947.10"
3/21/24,11:34:32,TRD,1000326733826,BOT +2 W 100 (Quarterlys) 28 MAR 24 60 PUT @.36,-0.02,-1.30,-72.00,"41,873.78"
3/21/24,11:38:42,TRD,1000327503298,SOLD -1 W 100 (Quarterlys) 28 MAR 24 60 PUT @.36 CBOE,-0.01,-0.65,36.00,"41,909.12"
3/21/24,11:38:42,TRD,1000327503298,SOLD -1 W 100 (Quarterlys) 28 MAR 24 60 PUT @.36 CBOE,-0.02,-0.65,36.00,"41,944.45"
3/22/24,00:00:00,BAL,,Cash balance at the start of business day 22.03 CST,,,,"41,944.45"
3/22/24,10:31:51,TRD,1000331939704,SOLD -1 ALB 100 (Quarterlys) 28 MAR 24 115 PUT @.43 BOX,-0.01,-0.65,43.00,"41,986.79"
3/23/24,00:00:00,BAL,,Cash balance at the start of business day 23.03 CST,,,,"41,986.79"
3/24/24,00:00:00,BAL,,Cash balance at the start of business day 24.03 CST,,,,"41,986.79"
3/25/24,00:00:00,BAL,,Cash balance at the start of business day 25.03 CST,,,,"41,986.79"
3/25/24,09:44:49,TRD,1000338008356,SOLD -1 MRNA 100 (Quarterlys) 28 MAR 24 101 PUT @.38 CBOE,-0.01,-0.65,38.00,"42,024.13"
3/26/24,00:00:00,BAL,,Cash balance at the start of business day 26.03 CST,,,,"42,024.13"
3/27/24,00:00:00,BAL,,Cash balance at the start of business day 27.03 CST,,,,"42,024.13"
3/27/24,08:32:29,TRD,1000326733860,BOT +2 W 100 (Quarterlys) 28 MAR 24 61 PUT @.05 CBOE,-0.02,,-10.00,"42,014.11"
3/27/24,08:48:50,TRD,1000327503299,BOT +2 W 100 (Quarterlys) 28 MAR 24 60 PUT @.03 CBOE,-0.02,,-6.00,"42,008.09"
3/27/24,09:10:42,TRD,1000331939705,BOT +1 ALB 100 (Quarterlys) 28 MAR 24 115 PUT @.04,-0.01,,-4.00,"42,004.08"
3/27/24,11:09:38,TRD,1000338008357,BOT +1 MRNA 100 (Quarterlys) 28 MAR 24 101 PUT @.03 CBOE,-0.01,,-3.00,"42,001.07"
3/27/24,12:34:47,TRD,1000349431252,SOLD -1 MRNA 100 (Weeklys) 5 APR 24 99 PUT @.33 CBOE,-0.01,-0.65,33.00,"42,033.41"
3/27/24,12:36:04,TRD,1000349431269,SOLD -2 W 100 (Weeklys) 5 APR 24 61 PUT @.30 PHLX,-0.03,-1.30,60.00,"42,092.08"
3/27/24,12:36:51,TRD,1000349431281,SOLD -1 ALB 100 (Weeklys) 5 APR 24 118 PUT @.42 CBOE,-0.01,-0.65,42.00,"42,133.42"
3/28/24,00:00:00,BAL,,Cash balance at the start of business day 28.03 CST,,,,"42,133.42"
3/28/24,14:29:13,TRD,1000358464100,SOLD -2 W 100 (Weeklys) 5 APR 24 61 PUT @.20 NASDAQ,-0.03,-1.30,40.00,"42,172.09"
3/29/24,00:00:00,BAL,,Cash balance at the start of business day 29.03 CST,,,,"42,172.09"
3/30/24,00:00:00,BAL,,Cash balance at the start of business day 30.03 CST,,,,"42,172.09"
3/31/24,00:00:00,BAL,,Cash balance at the start of business day 31.03 CST,,,,"42,172.09"
4/1/24,00:00:00,BAL,,Cash balance at the start of business day 01.04 CST,,,,"42,172.09"
4/2/24,00:00:00,BAL,,Cash balance at the start of business day 02.04 CST,,,,"42,172.09"
4/3/24,00:00:00,BAL,,Cash balance at the start of business day 03.04 CST,,,,"42,172.09"
4/3/24,12:20:02,TRD,1000349431282,BOT +1 ALB 100 (Weeklys) 5 APR 24 118 PUT @.04 CBOE,-0.01,,-4.00,"42,168.08"
4/3/24,13:30:33,TRD,1000371822505,SOLD -1 ALB 100 (Weeklys) 12 APR 24 117 PUT @.47 CBOE,-0.01,-0.65,47.00,"42,214.42"
4/4/24,00:00:00,BAL,,Cash balance at the start of business day 04.04 CST,,,,"42,214.42"
4/5/24,00:00:00,BAL,,Cash balance at the start of business day 05.04 CST,,,,"42,214.42"
4/5/24,09:49:38,TRD,1000349431253,BOT +1 MRNA 100 (Weeklys) 5 APR 24 99 PUT @.03 NASDAQ,-0.01,,-3.00,"42,211.41"
4/5/24,10:06:35,TRD,1000377863214,SOLD -1 MRNA 100 (Weeklys) 12 APR 24 96 PUT @.51,-0.01,-0.65,51.00,"42,261.75"
4/5/24,10:54:15,TRD,1000349431270,BOT +2 W 100 (Weeklys) 5 APR 24 61 PUT @.03 CBOE,-0.02,,-6.00,"42,255.73"
4/5/24,11:01:56,TRD,1000378972035,SOLD -2 W 100 (Weeklys) 12 APR 24 57 PUT @.27 CBOE,-0.03,-1.30,54.00,"42,308.40"
4/5/24,11:53:11,TRD,1000358464101,BOT +1 W 100 (Weeklys) 5 APR 24 61 PUT @.02 CBOE,-0.01,,-2.00,"42,306.39"
4/5/24,11:53:12,TRD,1000358464101,BOT +1 W 100 (Weeklys) 5 APR 24 61 PUT @.02 CBOE,-0.01,,-2.00,"42,304.38"
4/5/24,11:57:01,TRD,1000378973016,SOLD -1 W 100 (Weeklys) 12 APR 24 57 PUT @.27 MIAX,-0.01,-0.65,27.00,"42,330.72"
4/5/24,11:58:25,TRD,1000378973038,SOLD -1 W 100 (Weeklys) 12 APR 24 57 PUT @.27 CBOE,-0.01,-0.65,27.00,"42,357.06"
4/6/24,00:00:00,BAL,,Cash balance at the start of business day 06.04 CST,,,,"42,357.06"
4/7/24,00:00:00,BAL,,Cash balance at the start of business day 07.04 CST,,,,"42,357.06"
4/8/24,00:00:00,BAL,,Cash balance at the start of business day 08.04 CST,,,,"42,357.06"
4/9/24,00:00:00,BAL,,Cash balance at the start of business day 09.04 CST,,,,"42,357.06"
4/9/24,08:30:10,TRD,1000377863215,BOT +1 MRNA 100 (Weeklys) 12 APR 24 96 PUT @.05 CBOE,-0.01,,-5.00,"42,352.05"
4/10/24,00:00:00,BAL,,Cash balance at the start of business day 10.04 CST,,,,"42,352.05"
4/11/24,00:00:00,BAL,,Cash balance at the start of business day 11.04 CST,,,,"42,352.05"
4/11/24,08:37:23,TRD,1000371822506,BOT +1 ALB 100 (Weeklys) 12 APR 24 117 PUT @.04 PHLX,-0.01,,-4.00,"42,348.04"
4/11/24,11:12:44,TRD,1000393309950,SOLD -1 ALB 100 19 APR 24 117 PUT @.48 CBOE,-0.01,-0.65,48.00,"42,395.38"
4/11/24,11:14:09,TRD,1000393309981,SOLD -1 ALB 100 19 APR 24 118 PUT @.60 CBOE,-0.01,-0.65,60.00,"42,454.72"
4/11/24,11:52:55,TRD,1000378973039,BOT +1 W 100 (Weeklys) 12 APR 24 57 PUT @.03 PHLX,-0.01,,-3.00,"42,451.71"
4/11/24,11:52:55,TRD,1000378973017,BOT +1 W 100 (Weeklys) 12 APR 24 57 PUT @.03,-0.01,,-3.00,"42,448.70"
4/11/24,11:52:55,TRD,1000378973025,BOT +2 W 100 (Weeklys) 12 APR 24 57 PUT @.03 CBOE,-0.02,,-6.00,"42,442.68"
4/11/24,12:01:33,TRD,1000394386276,SOLD -2 W 100 19 APR 24 55 PUT @.19 CBOE,-0.03,-1.30,38.00,"42,479.35"
4/11/24,12:02:13,TRD,1000394386286,SOLD -2 W 100 19 APR 24 56 PUT @.27 CBOE,-0.03,-1.30,54.00,"42,532.02"
4/12/24,00:00:00,BAL,,Cash balance at the start of business day 12.04 CST,,,,"42,532.02"
4/13/24,00:00:00,BAL,,Cash balance at the start of business day 13.04 CST,,,,"42,532.02"
4/14/24,00:00:00,BAL,,Cash balance at the start of business day 14.04 CST,,,,"42,532.02"
4/15/24,00:00:00,BAL,,Cash balance at the start of business day 15.04 CST,,,,"42,532.02"
4/16/24,00:00:00,BAL,,Cash balance at the start of business day 16.04 CST,,,,"42,532.02"
4/16/24,02:31:02,DOI,80755895986,BANK INT 031624-041524 TD BANK USA NA 15.48 US$,,,15.48,"42,547.50"
4/17/24,00:00:00,BAL,,Cash balance at the start of business day 17.04 CST,,,,"42,547.50"
4/18/24,00:00:00,BAL,,Cash balance at the start of business day 18.04 CST,,,,"42,547.50"
4/19/24,00:00:00,BAL,,Cash balance at the start of business day 19.04 CST,,,,"42,547.50"
4/19/24,11:46:49,TRD,1000417563452,SOLD -1 DIAGONAL ALB 100 (Weeklys) 26 APR 24/19 APR 24 116/117 PUT @1.03 ISE,-0.02,-1.30,103.00,"42,649.18"
4/19/24,11:47:46,TRD,1000417563464,SOLD -1 DIAGONAL ALB 100 (Weeklys) 26 APR 24/19 APR 24 117/118 PUT @.72 ISE,-0.02,-1.30,72.00,"42,719.86"
4/19/24,11:50:54,TRD,1000417563484,SOLD -2 DIAGONAL W 100 (Weeklys) 26 APR 24/19 APR 24 54/55 PUT @.69 CBOE,-0.05,-2.60,138.00,"42,855.21"
4/19/24,13:48:09,TRD,1000418716848,SOLD -1 CALENDAR W 100 (Weeklys) 26 APR 24/19 APR 24 56 PUT @.67 CBOE,-0.02,-1.30,67.00,"42,920.89"
4/19/24,13:48:09,TRD,1000418716848,SOLD -1 CALENDAR W 100 (Weeklys) 26 APR 24/19 APR 24 56 PUT @.67 CBOE,-0.04,-1.30,67.00,"42,986.55"
4/20/24,00:00:00,BAL,,Cash balance at the start of business day 20.04 CST,,,,"42,986.55"
4/21/24,00:00:00,BAL,,Cash balance at the start of business day 21.04 CST,,,,"42,986.55"
4/22/24,00:00:00,BAL,,Cash balance at the start of business day 22.04 CST,,,,"42,986.55"
4/23/24,00:00:00,BAL,,Cash balance at the start of business day 23.04 CST,,,,"42,986.55"
4/24/24,00:00:00,BAL,,Cash balance at the start of business day 24.04 CST,,,,"42,986.55"
4/25/24,00:00:00,BAL,,Cash balance at the start of business day 25.04 CST,,,,"42,986.55"
4/26/24,00:00:00,BAL,,Cash balance at the start of business day 26.04 CST,,,,"42,986.55"
4/26/24,11:58:18,TRD,1000433875140,SOLD -1 DIAGONAL ALB 100 (Weeklys) 10 MAY 24/26 APR 24 115/116 PUT @4.39 CBOE,-0.02,-1.30,439.00,"43,424.23"
4/26/24,11:59:08,TRD,1000433875146,SOLD -1 DIAGONAL ALB 100 (Weeklys) 10 MAY 24/26 APR 24 116/117 PUT @4.55 CBOE,-0.02,-1.30,455.00,"43,877.91"
4/26/24,12:03:37,TRD,1000433875152,SOLD -2 DIAGONAL W 100 (Weeklys) 10 MAY 24/26 APR 24 53/54 PUT @2.40 CBOE,-0.06,-2.60,480.00,"44,355.25"
4/26/24,12:11:00,TRD,1000433875166,SOLD -2 DIAGONAL W 100 (Weeklys) 10 MAY 24/26 APR 24 54/56 PUT @1.15 CBOE,-0.06,-2.60,230.00,"44,582.59"
4/27/24,00:00:00,BAL,,Cash balance at the start of business day 27.04 CST,,,,"42,920.22"
